-1.07236 1.6719 2.66647
-1.06607 1.66894 2.67634
-1.05978 1.666 2.68618
-1.05349 1.66307 2.69599
-1.0472 1.66015 2.70576
-1.04091 1.65723 2.7155
-1.03462 1.65433 2.7252
-1.02833 1.65143 2.73487
-1.02204 1.64855 2.7445
-1.01575 1.64567 2.7541
-1.00946 1.64281 2.76366
-1.00317 1.63995 2.77318
-0.996882 1.63711 2.78267
-0.990592 1.63428 2.79211
-0.984303 1.63145 2.80152
-0.978013 1.62864 2.8109
-0.971724 1.62584 2.82023
-0.965434 1.62305 2.82952
-0.959145 1.62028 2.83878
-0.952855 1.61751 2.84799
-0.946566 1.61475 2.85716
-0.940276 1.61201 2.8663
-0.933987 1.60928 2.87539
-0.927698 1.60656 2.88444
-0.921408 1.60386 2.89345
-0.915119 1.60116 2.90241
-0.908829 1.59848 2.91133
-0.90254 1.59581 2.92021
-0.89625 1.59316 2.92905
-0.889961 1.59051 2.93784
-0.883671 1.58788 2.94659
-0.877382 1.58527 2.95529
-0.871092 1.58266 2.96395
-0.864803 1.58007 2.97257
-0.858513 1.57749 2.98113
-0.852224 1.57493 2.98965
-0.845934 1.57238 2.99813
-0.839645 1.56984 3.00656
-0.833355 1.56732 3.01494
-0.827066 1.56481 3.02327
-0.820776 1.56232 3.03156
-0.814487 1.55984 3.0398
-0.808198 1.55738 3.04799
-0.801908 1.55492 3.05613
-0.795619 1.55249 3.06422
-0.789329 1.55007 3.07226
-0.78304 1.54766 3.08025
-0.77675 1.54527 3.0882
-0.770461 1.54289 3.09609
-0.764171 1.54053 3.10393
-0.757882 1.53818 3.11172
-0.751592 1.53585 3.11946
-0.745303 1.53354 3.12715
-0.739013 1.53124 3.13478
-0.732724 1.52895 3.14236
-0.726434 1.52668 3.14989
-0.720145 1.52443 3.15737
-0.713855 1.52219 3.1648
-0.707566 1.51997 3.17217
-0.701276 1.51777 3.17948
-0.694987 1.51558 3.18675
-0.688697 1.5134 3.19395
-0.682408 1.51125 3.20111
-0.676119 1.50911 3.20821
-0.669829 1.50698 3.21525
-0.66354 1.50488 3.22224
-0.65725 1.50279 3.22917
-0.650961 1.50072 3.23604
-0.644671 1.49866 3.24286
-0.638382 1.49662 3.24963
-0.632092 1.4946 3.25633
-0.625803 1.49259 3.26298
-0.619513 1.49061 3.26957
-0.613224 1.48864 3.2761
-0.606934 1.48668 3.28258
-0.600645 1.48475 3.289
-0.594355 1.48283 3.29535
-0.588066 1.48093 3.30165
-0.581776 1.47905 3.30789
-0.575487 1.47718 3.31407
-0.569197 1.47534 3.3202
-0.562908 1.47351 3.32626
-0.556619 1.4717 3.33226
-0.550329 1.46991 3.3382
-0.54404 1.46813 3.34408
-0.53775 1.46638 3.3499
-0.531461 1.46464 3.35566
-0.525171 1.46292 3.36136
-0.518882 1.46122 3.367
-0.512592 1.45954 3.37257
-0.506303 1.45787 3.37808
-0.500013 1.45623 3.38353
-0.493724 1.4546 3.38892
-0.487434 1.453 3.39425
-0.481145 1.45141 3.39951
-0.474855 1.44984 3.40471
-0.468566 1.44829 3.40985
-0.462276 1.44676 3.41492
-0.455987 1.44524 3.41993
-0.449697 1.44375 3.42488
-0.443408 1.44228 3.42976
-0.437118 1.44082 3.43458
-0.430829 1.43939 3.43933
-0.42454 1.43797 3.44402
-0.41825 1.43658 3.44865
-0.411961 1.4352 3.45321
-0.405671 1.43385 3.4577
-0.399382 1.43251 3.46213
-0.393092 1.43119 3.46649
-0.386803 1.42989 3.47079
-0.380513 1.42862 3.47502
-0.374224 1.42736 3.47919
-0.367934 1.42612 3.48329
-0.361645 1.4249 3.48732
-0.355355 1.42371 3.49129
-0.349066 1.42253 3.49519
-0.342776 1.42137 3.49902
-0.336487 1.42024 3.50279
-0.330197 1.41912 3.50649
-0.323908 1.41802 3.51012
-0.317618 1.41695 3.51369
-0.311329 1.41589 3.51718
-0.30504 1.41485 3.52061
-0.29875 1.41384 3.52398
-0.292461 1.41284 3.52727
-0.286171 1.41187 3.5305
-0.279882 1.41092 3.53365
-0.273592 1.40998 3.53674
-0.267303 1.40907 3.53976
-0.261013 1.40818 3.54272
-0.254724 1.40731 3.5456
-0.248434 1.40646 3.54841
-0.242145 1.40563 3.55116
-0.235855 1.40482 3.55384
-0.229566 1.40404 3.55644
-0.223276 1.40327 3.55898
-0.216987 1.40252 3.56145
-0.210697 1.4018 3.56385
-0.204408 1.4011 3.56618
-0.198118 1.40041 3.56844
-0.191829 1.39975 3.57063
-0.18554 1.39911 3.57275
-0.17925 1.39849 3.57481
-0.172961 1.39789 3.57679
-0.166671 1.39732 3.5787
-0.160382 1.39676 3.58054
-0.154092 1.39623 3.58231
-0.147803 1.39571 3.58401
-0.141513 1.39522 3.58564
-0.135224 1.39475 3.5872
-0.128934 1.3943 3.58869
-0.122645 1.39387 3.59011
-0.116355 1.39346 3.59146
-0.110066 1.39308 3.59273
-0.103776 1.39271 3.59394
-0.0974869 1.39237 3.59508
-0.0911974 1.39205 3.59614
-0.0849079 1.39175 3.59714
-0.0786184 1.39147 3.59806
-0.072329 1.39121 3.59891
-0.0660395 1.39098 3.59969
-0.05975 1.39076 3.6004
-0.0534605 1.39057 3.60104
-0.0471711 1.3904 3.60161
-0.0408816 1.39025 3.60211
-0.0345921 1.39012 3.60254
-0.0283026 1.39001 3.60289
-0.0220132 1.38992 3.60318
-0.0157237 1.38986 3.60339
-0.00943421 1.38982 3.60353
-0.00314474 1.3898 3.6036
0.00314474 1.3898 3.6036
0.00943421 1.38982 3.60353
0.0157237 1.38986 3.60339
0.0220132 1.38992 3.60318
0.0283026 1.39001 3.60289
0.0345921 1.39012 3.60254
0.0408816 1.39025 3.60211
0.0471711 1.3904 3.60161
0.0534605 1.39057 3.60104
0.05975 1.39076 3.6004
0.0660395 1.39098 3.59969
0.072329 1.39121 3.59891
0.0786184 1.39147 3.59806
0.0849079 1.39175 3.59714
0.0911974 1.39205 3.59614
0.0974869 1.39237 3.59508
0.103776 1.39271 3.59394
0.110066 1.39308 3.59273
0.116355 1.39346 3.59146
0.122645 1.39387 3.59011
0.128934 1.3943 3.58869
0.135224 1.39475 3.5872
0.141513 1.39522 3.58564
0.147803 1.39571 3.58401
0.154092 1.39623 3.58231
0.160382 1.39676 3.58054
0.166671 1.39732 3.5787
0.172961 1.39789 3.57679
0.17925 1.39849 3.57481
0.18554 1.39911 3.57275
0.191829 1.39975 3.57063
0.198118 1.40041 3.56844
0.204408 1.4011 3.56618
0.210697 1.4018 3.56385
0.216987 1.40252 3.56145
0.223276 1.40327 3.55898
0.229566 1.40404 3.55644
0.235855 1.40482 3.55384
0.242145 1.40563 3.55116
0.248434 1.40646 3.54841
0.254724 1.40731 3.5456
0.261013 1.40818 3.54272
0.267303 1.40907 3.53976
0.273592 1.40998 3.53674
0.279882 1.41092 3.53365
0.286171 1.41187 3.5305
0.292461 1.41284 3.52727
0.29875 1.41384 3.52398
0.30504 1.41485 3.52061
0.311329 1.41589 3.51718
0.317618 1.41695 3.51369
0.323908 1.41802 3.51012
0.330197 1.41912 3.50649
0.336487 1.42024 3.50279
0.342776 1.42137 3.49902
0.349066 1.42253 3.49519
0.355355 1.42371 3.49129
0.361645 1.4249 3.48732
0.367934 1.42612 3.48329
0.374224 1.42736 3.47919
0.380513 1.42862 3.47502
0.386803 1.42989 3.47079
0.393092 1.43119 3.46649
0.399382 1.43251 3.46213
0.405671 1.43385 3.4577
0.411961 1.4352 3.45321
0.41825 1.43658 3.44865
0.42454 1.43797 3.44402
0.430829 1.43939 3.43933
0.437118 1.44082 3.43458
0.443408 1.44228 3.42976
0.449697 1.44375 3.42488
0.455987 1.44524 3.41993
0.462276 1.44676 3.41492
0.468566 1.44829 3.40985
0.474855 1.44984 3.40471
0.481145 1.45141 3.39951
0.487434 1.453 3.39425
0.493724 1.4546 3.38892
0.500013 1.45623 3.38353
0.506303 1.45787 3.37808
0.512592 1.45954 3.37257
0.518882 1.46122 3.367
0.525171 1.46292 3.36136
0.531461 1.46464 3.35566
0.53775 1.46638 3.3499
0.54404 1.46813 3.34408
0.550329 1.46991 3.3382
0.556619 1.4717 3.33226
0.562908 1.47351 3.32626
0.569197 1.47534 3.3202
0.575487 1.47718 3.31407
0.581776 1.47905 3.30789
0.588066 1.48093 3.30165
0.594355 1.48283 3.29535
0.600645 1.48475 3.289
0.606934 1.48668 3.28258
0.613224 1.48864 3.2761
0.619513 1.49061 3.26957
0.625803 1.49259 3.26298
0.632092 1.4946 3.25633
0.638382 1.49662 3.24963
0.644671 1.49866 3.24286
0.650961 1.50072 3.23604
